freelancer_id,year,quarter,city,gender,age,age_missing_flag,education_level,edu_missing_flag,english_proficiency,english_missing_flag,platform,profile_level,skill_category,primary_skill,account_age_years,experience_years,exp_missing_flag,profile_complete_pct,profile_missing_flag,hourly_rate_usd,monthly_active_hours,hours_missing_flag,monthly_earnings_usd,pkr_usd_rate,monthly_earnings_pkr,jobs_completed,review_score,review_missing_flag,job_success_score_pct,jss_missing_flag,repeat_client_rate_pct,repeat_missing_flag,primary_client_region,payment_method,freelancing_as_primary_income
PK-FL-01466,2016,Q4,Peshawar,Male,26.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Top Rated,Data Entry & Virtual Assistant,Virtual Assistant,1.3,0.8,0,91.0,0,8.3,134.0,0,971.0,104.8,101761.0,77,4.8,0,93.0,0,33.0,1,Europe,Bank Transfer,Yes
PK-FL-01467,2023,Q4,Gujranwala,Male,23.0,0,Bachelor's,0,Conversational,0,Freelancer.com,New Member,Data Entry & Virtual Assistant,Virtual Assistant,1.6,0.7,0,85.0,0,5.5,45.0,0,242.0,255.6,61855.0,2,4.3,0,,1,22.0,0,South Asia,Payoneer + Wise,Yes
PK-FL-01468,2018,Q1,Karachi,Male,19.0,0,Bachelor's,0,Fluent,1,Upwork,Top Rated Plus,Web Development,React.js,0.3,1.0,1,91.0,0,52.1,148.0,0,6626.0,113.4,751388.0,69,4.7,0,94.0,0,54.0,0,Middle East,JazzCash/Easypaisa,No - Student
PK-FL-01469,2023,Q2,Rawalpindi,Male,42.0,0,Master's,0,Fluent,0,Fiverr,Top Rated Seller,Digital Marketing,Facebook Ads,8.3,9.6,0,88.0,0,18.1,55.0,0,889.0,265.6,236118.0,688,4.4,0,,1,40.0,0,UK,Payoneer,Yes
PK-FL-01470,2019,Q1,Faisalabad,Male,42.0,0,Bachelor's,1,Basic,0,Fiverr,Level 1,Mobile App Development,Firebase Integration,3.4,2.8,0,98.0,0,29.2,92.0,1,1673.0,146.4,244927.0,44,3.8,0,,1,13.0,0,USA,Payoneer + Wise,Yes
PK-FL-01471,2019,Q4,Islamabad,Female,42.0,0,Bachelor's,0,Conversational,0,Upwork,Rising Talent,Video Editing,Corporate Video,1.3,0.6,0,88.0,1,5.1,86.0,0,248.0,151.5,37572.0,8,4.8,0,85.0,0,3.0,0,USA,Payoneer + Wise,Yes
PK-FL-01472,2020,Q1,Lahore,Male,25.0,0,Master's,0,Fluent,1,Upwork,No Badge,AI & Machine Learning,NLP,0.5,0.5,0,65.0,0,29.2,170.0,0,3153.0,158.3,499120.0,0,,1,,1,33.0,1,USA,Payoneer,No - Side Income
PK-FL-01473,2019,Q3,Karachi,Female,21.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 1,Mobile App Development,Xamarin,0.5,1.7,0,97.0,0,7.6,38.0,0,237.0,149.6,35455.0,11,4.4,0,,1,33.0,1,USA,Skrill,Yes
PK-FL-01474,2017,Q4,Rawalpindi,Male,21.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,Level 1,Web Development,Next.js,2.0,2.5,0,80.0,0,6.8,104.0,0,581.0,107.9,62690.0,23,3.4,0,,1,52.0,0,USA,Payoneer + Wise,No - Student
PK-FL-01475,2019,Q4,Islamabad,Male,34.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,No Badge,Video Editing,Subtitles & Captions,1.1,2.6,0,97.0,0,17.8,152.0,0,2280.0,152.2,347016.0,0,,1,,1,2.0,0,Middle East,Bank Transfer,No - Side Income
PK-FL-01476,2016,Q1,Faisalabad,Male,43.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Top Rated,Mobile App Development,Android (Kotlin),1.3,2.3,0,89.0,0,30.6,18.0,0,461.0,104.7,48267.0,59,4.6,0,91.0,0,48.0,0,Europe,Wise,No - Side Income
PK-FL-01477,2025,Q4,Karachi,Male,37.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 2,Content Writing,Technical Writing,6.8,2.5,0,66.0,0,14.4,77.0,0,1002.0,284.5,285069.0,168,3.6,0,,1,12.0,0,Europe,Payoneer + Wise,Yes
PK-FL-01478,2021,Q3,Lahore,Female,41.0,0,Master's,0,Fluent,0,Upwork,Rising Talent,Graphic Design,UI/UX Design,1.2,1.0,0,88.0,1,8.5,142.0,0,718.0,175.1,125722.0,14,4.0,0,87.0,0,33.0,1,Australia,Wise,No - Side Income
PK-FL-01479,2021,Q2,Islamabad,Male,32.0,0,Self-taught/No Formal Degree,0,Conversational,0,Freelancer.com,Preferred Freelancer,Accounting & Finance,Bookkeeping,1.3,2.1,1,75.0,0,17.7,94.0,0,1426.0,175.3,249978.0,42,4.3,0,,1,26.0,0,USA,Bank Transfer,Yes
PK-FL-01480,2025,Q2,Peshawar,Male,18.0,0,Master's,0,Fluent,0,Upwork,Expert-Vetted,Content Writing,Proofreading,1.1,0.5,0,88.0,0,12.1,94.0,0,681.0,284.1,193472.0,298,5.0,0,99.0,0,17.0,0,USA,Wise,No - Student
PK-FL-01481,2023,Q4,Lahore,Male,18.0,0,Master's,0,Fluent,0,Fiverr,Level 2,AI & Machine Learning,LLM Fine-tuning,6.4,0.5,0,83.0,0,56.8,102.0,0,4496.0,282.8,1271469.0,61,4.4,0,,1,12.0,0,Mixed,Bank Transfer,Yes
PK-FL-01482,2021,Q4,Peshawar,Male,36.0,0,Bachelor's,0,Fluent,0,Freelancer.com,New Member,Web Development,TypeScript,4.4,2.2,0,93.0,0,18.2,92.0,0,1242.0,172.3,213997.0,9,4.5,0,,1,0.0,0,Canada,Payoneer + Wise,No - Side Income
PK-FL-01483,2021,Q4,Hyderabad,Male,18.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 1,Graphic Design,Logo Design,4.2,0.5,0,62.0,0,10.2,114.0,0,1059.0,172.2,182360.0,48,3.4,0,,1,53.0,0,USA,Bank Transfer,No - Side Income
PK-FL-01484,2021,Q3,Mingora,Male,43.0,0,Intermediate/A-Levels,0,Fluent,0,Upwork,Expert-Vetted,Digital Marketing,Facebook Ads,1.1,1.3,0,94.0,0,41.6,37.0,0,1374.0,173.5,238389.0,118,4.8,0,99.0,0,48.0,0,South Asia,Payoneer,Yes
PK-FL-01485,2021,Q3,Lahore,Male,26.0,0,Bachelor's,0,Fluent,0,Freelancer.com,New Member,Web Development,PHP/Laravel,2.9,2.0,0,66.0,0,25.2,117.0,0,2625.0,168.7,442837.0,3,3.8,0,,1,9.0,0,Europe,Payoneer + Wise,No - Side Income
PK-FL-01486,2021,Q3,Islamabad,Male,41.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 2,Digital Marketing,Email Marketing,0.9,1.7,0,73.0,0,26.8,66.0,0,1357.0,168.1,228112.0,30,3.4,0,,1,46.0,0,South Asia,Payoneer + Wise,Yes
PK-FL-01487,2019,Q1,Multan,Female,34.0,0,Matric/O-Levels,0,Conversational,0,Upwork,Top Rated,Graphic Design,Illustration,2.4,3.4,0,95.0,0,28.4,49.0,0,1276.0,150.1,191528.0,85,4.5,0,95.0,0,60.0,0,Australia,Payoneer,Yes
PK-FL-01488,2021,Q2,Hyderabad,Male,25.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,Web Development,Django,5.4,0.5,0,99.0,0,12.6,89.0,0,778.0,169.6,131949.0,8,4.8,0,64.0,0,20.0,0,USA,Payoneer,No - Side Income
PK-FL-01489,2018,Q2,Karachi,Female,31.0,0,Intermediate/A-Levels,0,Fluent,0,Fiverr,Pro Verified,Cybersecurity,Malware Analysis,2.0,1.6,0,96.0,0,45.7,71.0,0,1881.0,119.6,224968.0,307,5.0,0,,1,64.0,0,Australia,Wise,Yes
PK-FL-01490,2023,Q1,Quetta,Male,19.0,0,Master's,0,Conversational,0,Freelancer.com,New Member,Video Editing,Subtitles & Captions,5.6,1.0,0,79.0,0,27.8,104.0,0,2721.0,241.8,657938.0,6,3.9,0,,1,33.0,1,USA,Wise,No - Side Income
PK-FL-01491,2023,Q3,Islamabad,Male,21.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Level 1,Video Editing,Corporate Video,6.0,3.0,0,67.0,0,28.3,62.0,0,994.0,244.3,242834.0,17,4.8,0,,1,2.0,0,USA,Wise,No - Student
PK-FL-01492,2021,Q4,Karachi,Male,21.0,0,Self-taught/No Formal Degree,0,Basic,0,Fiverr,New Seller,Content Writing,Ghostwriting,2.1,2.2,0,75.0,0,7.0,29.0,0,157.0,174.6,27412.0,2,4.4,0,,1,33.0,1,USA,Payoneer + Wise,Yes
PK-FL-01493,2022,Q3,Rawalpindi,Male,31.0,1,Bachelor's,0,Conversational,0,Upwork,No Badge,Graphic Design,Infographic Design,4.0,0.3,0,72.0,0,17.6,60.0,0,732.0,215.2,157526.0,7,4.7,0,61.0,0,23.0,0,UK,JazzCash/Easypaisa,No - Student
PK-FL-01494,2017,Q4,Faisalabad,Male,22.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,Top Rated,Data Entry & Virtual Assistant,Web Research,0.3,1.7,0,94.0,0,9.2,168.0,0,1414.0,106.0,149884.0,26,4.7,0,93.0,0,55.0,0,UK,Skrill,No - Student
PK-FL-01495,2022,Q3,Faisalabad,Male,33.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,Level 2,E-commerce,Etsy Optimization,6.6,5.5,0,97.0,0,22.9,25.0,0,408.0,209.1,85313.0,66,3.9,0,,1,45.0,0,Canada,Bank Transfer,Yes
PK-FL-01496,2017,Q4,Karachi,Male,44.0,0,Intermediate/A-Levels,0,Fluent,0,Upwork,Top Rated,Web Development,WordPress,0.3,0.5,0,88.0,1,23.3,28.0,0,386.0,108.0,41688.0,20,4.4,0,90.0,0,65.0,0,Canada,Wise,Yes
PK-FL-01497,2022,Q2,Peshawar,Male,20.0,0,Master's,0,Native/Bilingual,0,Freelancer.com,Pro Freelancer,Graphic Design,Social Media Design,2.1,2.0,0,91.0,0,21.8,156.0,0,2785.0,220.9,615206.0,114,4.4,0,,1,34.0,0,Europe,Bank Transfer,Yes
PK-FL-01498,2018,Q3,Faisalabad,Male,33.0,0,Self-taught/No Formal Degree,0,Conversational,0,Freelancer.com,Pro Freelancer,Web Development,React.js,3.5,2.9,0,96.0,0,24.3,59.0,0,799.0,128.9,102991.0,170,3.9,0,,1,39.0,0,UK,Wise,Yes
PK-FL-01499,2024,Q4,Gujranwala,Male,35.0,0,Intermediate/A-Levels,0,Fluent,1,Fiverr,Level 1,AI & Machine Learning,Data Analysis,1.7,0.7,0,91.0,0,63.4,142.0,0,7369.0,284.4,2095744.0,21,4.1,0,,1,45.0,0,USA,Payoneer,No - Student
PK-FL-01500,2017,Q3,Karachi,Male,31.0,0,Master's,0,Fluent,0,Fiverr,Level 2,AI & Machine Learning,Python/ML,0.7,0.3,0,76.0,0,14.8,113.0,0,1079.0,107.7,116208.0,44,3.4,0,,1,50.0,0,Middle East,Payoneer,No - Side Income
PK-FL-01501,2020,Q2,Gujrat,Female,36.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Top Rated,AI & Machine Learning,ChatGPT Integration,3.5,1.5,0,96.0,0,71.9,93.0,0,4776.0,163.6,781354.0,130,4.8,0,91.0,0,60.0,0,Middle East,Wise,No - Side Income
PK-FL-01502,2023,Q1,Muzaffarabad,Male,22.0,0,Self-taught/No Formal Degree,0,Fluent,1,Fiverr,Level 2,Content Writing,Ghostwriting,1.1,1.1,0,70.0,0,4.2,20.0,0,74.0,250.0,18500.0,50,4.0,0,,1,48.0,0,USA,Skrill,Yes
PK-FL-01503,2015,Q1,Larkana,Male,22.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Rising Talent,Digital Marketing,Influencer Marketing,0.5,0.9,0,77.0,0,17.6,167.0,0,2302.0,102.9,236876.0,3,4.2,0,,1,29.0,0,Mixed,Wise,Yes
PK-FL-01504,2025,Q1,Multan,Male,42.0,0,Intermediate/A-Levels,0,Conversational,0,Freelancer.com,New Member,Content Writing,Copywriting,3.2,0.7,0,84.0,0,4.5,85.0,0,220.0,280.5,61710.0,2,3.3,0,,1,7.0,0,Australia,Payoneer + Wise,Yes
PK-FL-01505,2024,Q1,Islamabad,Male,31.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,Level 2,Content Writing,Technical Writing,7.0,3.2,0,65.0,0,21.7,92.0,1,1677.0,278.1,466374.0,70,5.0,0,,1,44.0,0,USA,Payoneer,No - Side Income
PK-FL-01506,2021,Q4,Karachi,Male,37.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,New Seller,Graphic Design,Motion Graphics,1.3,0.7,0,77.0,0,15.8,161.0,0,1608.0,171.0,274968.0,0,,1,,1,45.0,0,UK,Payoneer + Bank Transfer,Yes
PK-FL-01507,2022,Q3,Lahore,Male,45.0,0,Master's,0,Basic,0,Upwork,Expert-Vetted,Mobile App Development,App UI/UX,6.8,4.4,0,88.0,1,36.7,162.0,0,5150.0,212.8,1095920.0,710,5.0,0,98.0,0,27.0,0,UK,Payoneer,No - Student
PK-FL-01508,2021,Q2,Abbottabad,Male,38.0,0,Bachelor's,1,Fluent,0,Upwork,Top Rated Plus,Digital Marketing,Email Marketing,1.2,1.7,0,99.0,0,50.0,149.0,0,5849.0,173.8,1016556.0,89,4.8,0,96.0,0,33.0,1,South Asia,Payoneer,No - Student
PK-FL-01509,2022,Q4,Multan,Male,29.0,0,Bachelor's,0,Fluent,0,Upwork,Expert-Vetted,Content Writing,Product Descriptions,4.3,2.2,0,98.0,0,10.3,42.0,0,277.0,192.1,53212.0,970,4.9,0,99.0,0,15.0,0,USA,Payoneer + Bank Transfer,Yes
PK-FL-01510,2023,Q3,Karachi,Male,27.0,0,Bachelor's,0,Conversational,0,Freelancer.com,Pro Freelancer,Content Writing,Script Writing,8.4,2.5,0,88.0,0,8.7,80.0,0,404.0,239.8,96879.0,167,4.1,0,,1,10.0,0,Europe,Wise,No - Side Income
PK-FL-01511,2024,Q3,Islamabad,Male,45.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Upwork,Top Rated,Web Development,Full Stack (MERN),2.0,1.2,0,99.0,0,43.6,148.0,0,4046.0,281.2,1137735.0,136,5.0,0,92.0,0,67.0,0,Europe,Bank Transfer,No - Student
PK-FL-01512,2022,Q2,Dera Ghazi Khan,Female,40.0,0,Master's,0,Conversational,0,Freelancer.com,New Member,Web Development,Next.js,2.1,1.1,0,69.0,0,29.8,119.0,0,3275.0,211.3,692008.0,2,3.3,0,,1,33.0,1,USA,Bank Transfer,Yes
PK-FL-01513,2020,Q3,Lahore,Male,36.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Top Rated Seller,Graphic Design,3D Modeling,1.8,2.9,0,91.0,0,13.5,133.0,0,1667.0,161.4,269054.0,347,5.0,0,,1,62.0,0,Europe,Payoneer + Skrill,No - Student
PK-FL-01514,2016,Q2,Faisalabad,Male,28.0,0,Bachelor's,0,Basic,0,Upwork,Top Rated,Web Development,PHP/Laravel,1.2,1.5,0,98.0,0,36.8,100.0,0,3091.0,104.8,323937.0,86,4.6,0,95.0,0,33.0,1,Europe,JazzCash/Easypaisa,No - Side Income
PK-FL-01515,2024,Q3,Rahim Yar Khan,Male,26.0,0,Bachelor's,0,Conversational,0,Fiverr,Top Rated Seller,Mobile App Development,App UI/UX,4.0,5.3,0,99.0,0,25.0,114.0,0,2767.0,279.1,772270.0,197,4.7,0,,1,44.0,0,USA,Wise,Yes
PK-FL-01516,2022,Q4,Lahore,Male,29.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Fiverr,New Seller,Content Writing,Script Writing,1.4,2.1,0,84.0,0,8.4,56.0,0,266.0,198.6,52828.0,0,,1,,1,0.0,0,UK,Payoneer + Wise,No - Side Income
PK-FL-01517,2019,Q1,Sargodha,Female,24.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,Content Writing,Blog Writing,2.1,2.7,0,97.0,0,20.3,150.0,0,2846.0,141.7,403278.0,61,4.9,0,93.0,0,38.0,0,Canada,Wise,Yes
PK-FL-01518,2024,Q2,Sialkot,Male,19.0,0,Bachelor's,0,Conversational,0,Upwork,Expert-Vetted,Accounting & Finance,Xero,0.4,1.0,0,92.0,0,43.2,89.0,0,3065.0,283.2,868008.0,107,4.5,0,99.0,0,32.0,0,Europe,Payoneer + Wise,Yes
PK-FL-01519,2022,Q4,Islamabad,Male,29.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Rising Talent,Web Development,Node.js,2.6,2.9,0,86.0,0,29.3,148.0,0,3545.0,229.7,814286.0,15,4.8,0,82.0,0,29.0,0,Europe,Payoneer + Bank Transfer,No - Side Income
PK-FL-01520,2022,Q1,Lahore,Male,20.0,0,Bachelor's,0,Basic,0,Fiverr,Top Rated Seller,Web Development,TypeScript,2.9,1.6,0,95.0,0,13.0,170.0,0,2084.0,223.4,465566.0,465,4.8,0,,1,41.0,0,USA,Payoneer + Bank Transfer,Yes
PK-FL-01521,2025,Q4,Rawalpindi,Male,23.0,0,Bachelor's,1,Fluent,0,Upwork,Top Rated,Graphic Design,UI/UX Design,5.8,5.0,0,88.0,1,26.4,111.0,0,1651.0,284.0,468884.0,144,4.6,0,95.0,0,69.0,0,Europe,Wise,No - Side Income
PK-FL-01522,2024,Q1,Jhang,Male,43.0,0,PhD/MPhil,0,Fluent,1,Upwork,Rising Talent,AI & Machine Learning,AI Automation,5.3,2.7,0,83.0,0,25.4,122.0,0,2476.0,281.4,696746.0,29,3.8,0,81.0,0,26.0,0,Europe,Wise,No - Side Income
PK-FL-01523,2022,Q3,Lahore,Male,25.0,0,Master's,0,Conversational,0,Fiverr,Pro Verified,Mobile App Development,App UI/UX,4.9,4.7,0,91.0,0,70.6,158.0,0,6870.0,189.5,1301865.0,942,4.9,0,,1,71.0,0,Mixed,Payoneer,Yes
PK-FL-01524,2018,Q4,Faisalabad,Male,45.0,0,PhD/MPhil,0,Native/Bilingual,0,Fiverr,Level 1,Accounting & Finance,Payroll,0.2,1.6,0,79.0,0,9.8,80.0,0,734.0,124.5,91383.0,6,4.6,0,,1,35.0,0,USA,Payoneer,No - Side Income
PK-FL-01525,2024,Q2,Rahim Yar Khan,Male,40.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,New Seller,Graphic Design,Social Media Design,6.4,5.4,0,61.0,0,16.2,92.0,1,151.0,282.6,42673.0,6,4.2,0,,1,43.0,0,Europe,Payoneer,Yes
PK-FL-01526,2025,Q2,Karachi,Male,20.0,0,Master's,0,Native/Bilingual,0,Fiverr,Level 2,AI & Machine Learning,NLP,1.3,1.7,0,89.0,0,41.8,50.0,0,1398.0,282.2,394516.0,45,3.5,0,,1,32.0,0,Canada,Wise,No - Student
PK-FL-01527,2024,Q1,Rawalpindi,Male,24.0,0,Bachelor's,1,Fluent,1,Fiverr,Level 2,Graphic Design,3D Modeling,8.7,5.6,0,77.0,0,10.3,93.0,0,861.0,281.4,242285.0,181,4.7,0,,1,20.0,0,USA,Bank Transfer,No - Student
PK-FL-01528,2025,Q2,Khuzdar,Male,25.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 1,Graphic Design,Motion Graphics,1.4,1.6,0,79.0,0,16.1,54.0,0,657.0,284.3,186785.0,10,4.2,0,,1,36.0,0,UK,Payoneer + Bank Transfer,No - Side Income
PK-FL-01529,2022,Q4,Rawalpindi,Female,45.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,Top Rated Plus,Mobile App Development,Xamarin,1.1,1.4,0,94.0,0,93.1,152.0,0,11714.0,192.6,2256116.0,82,4.8,0,94.0,0,36.0,0,Europe,Payoneer,No - Side Income
PK-FL-01530,2022,Q1,Rawalpindi,Male,33.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,No Badge,Video Editing,Subtitles & Captions,6.0,6.5,0,69.0,0,5.1,39.0,0,125.0,229.2,28650.0,11,3.6,0,63.0,0,47.0,0,Canada,Wise,No - Side Income
PK-FL-01531,2019,Q3,Islamabad,Male,28.0,0,Matric/O-Levels,0,Conversational,0,Upwork,No Badge,E-commerce,Product Listing,1.2,0.6,0,95.0,0,8.2,150.0,0,931.0,144.6,134623.0,3,4.8,0,,1,35.0,0,Europe,Payoneer,Yes
PK-FL-01532,2018,Q2,Quetta,Female,31.0,1,Bachelor's,0,Conversational,0,Upwork,Top Rated,Content Writing,Copywriting,1.3,2.0,0,97.0,0,13.8,155.0,0,1956.0,128.4,251150.0,56,5.0,0,93.0,0,70.0,0,USA,Payoneer,Yes
PK-FL-01533,2015,Q4,Rawalpindi,Female,37.0,0,Bachelor's,0,Fluent,0,Fiverr,Pro Verified,Video Editing,VFX/After Effects,0.3,1.3,0,90.0,0,14.0,78.0,0,915.0,101.8,93147.0,171,4.8,0,,1,34.0,0,Middle East,Payoneer,No - Student
PK-FL-01534,2020,Q3,Rawalpindi,Male,43.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Rising Talent,Data Entry & Virtual Assistant,Excel Processing,2.3,3.4,0,60.0,0,2.5,135.0,0,199.0,157.5,31342.0,7,4.2,0,86.0,0,21.0,0,Mixed,Payoneer + Skrill,Yes
PK-FL-01535,2024,Q4,Sukkur,Male,28.0,0,Bachelor's,0,Conversational,0,Freelancer.com,Verified Pro,Data Entry & Virtual Assistant,Excel Processing,7.6,3.1,0,92.0,0,5.2,111.0,0,462.0,283.9,131162.0,624,4.7,0,,1,33.0,1,Middle East,JazzCash/Easypaisa,Yes
PK-FL-01536,2024,Q1,Lahore,Male,25.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Rising Talent,Data Entry & Virtual Assistant,CRM Management,9.6,7.0,0,85.0,0,6.9,63.0,0,350.0,284.0,99400.0,9,4.9,0,82.0,0,29.0,0,Mixed,Wise,Yes
PK-FL-01537,2024,Q3,Faisalabad,Male,36.0,0,Bachelor's,1,Conversational,0,Fiverr,Level 1,Video Editing,Colour Grading,5.5,3.5,0,89.0,0,28.4,129.0,0,2818.0,283.9,800030.0,56,4.6,0,,1,11.0,0,Europe,Wise,Yes
PK-FL-01538,2021,Q2,Bahawalpur,Male,31.0,1,Matric/O-Levels,0,Native/Bilingual,0,Upwork,No Badge,Content Writing,Proofreading,5.4,6.4,0,91.0,0,14.5,19.0,0,175.0,170.6,29855.0,1,5.0,0,,1,27.0,0,USA,Payoneer,No - Side Income
PK-FL-01539,2022,Q4,Lahore,Male,20.0,0,Master's,0,Fluent,0,Upwork,Rising Talent,Content Writing,Ghostwriting,6.2,2.0,0,74.0,0,17.4,87.0,0,1143.0,188.4,215341.0,39,4.8,0,89.0,0,14.0,0,USA,Wise,No - Student
PK-FL-01540,2025,Q1,Lahore,Male,22.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 1,Graphic Design,Infographic Design,3.0,2.0,0,86.0,0,18.0,92.0,1,1513.0,280.7,424699.0,35,4.2,0,,1,2.0,0,USA,Payoneer + Wise,Yes
PK-FL-01541,2018,Q4,Faisalabad,Male,26.0,0,Bachelor's,0,Basic,0,Fiverr,Level 2,Graphic Design,Logo Design,2.2,2.8,0,62.0,0,6.1,110.0,0,512.0,133.4,68301.0,104,3.5,0,,1,8.0,0,UK,Payoneer + Wise,Yes
PK-FL-01542,2019,Q1,Islamabad,Male,32.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,New Seller,Content Writing,Blog Writing,0.2,0.8,0,70.0,0,3.5,121.0,0,302.0,142.2,42944.0,0,,1,,1,16.0,0,UK,Wise,Yes
PK-FL-01543,2024,Q2,Lahore,Male,21.0,0,Intermediate/A-Levels,0,Fluent,0,Upwork,Rising Talent,Web Development,TypeScript,0.5,2.0,0,74.0,0,21.3,123.0,0,1470.0,284.2,417774.0,4,4.8,0,82.0,0,33.0,1,UK,Bank Transfer,Yes
PK-FL-01544,2023,Q3,Peshawar,Male,19.0,0,Matric/O-Levels,0,Fluent,1,Fiverr,Level 1,Digital Marketing,Pinterest Marketing,8.3,1.0,0,30.0,0,17.1,54.0,0,513.0,270.2,138613.0,34,4.2,0,,1,33.0,0,South Asia,JazzCash/Easypaisa,Yes
PK-FL-01545,2016,Q2,Jhang,Female,29.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,Video Editing,Colour Grading,1.6,2.6,0,97.0,0,11.3,40.0,0,344.0,104.8,36051.0,65,4.4,0,96.0,0,61.0,0,Australia,Wise,Yes
PK-FL-01546,2017,Q4,Sialkot,Male,37.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 2,Digital Marketing,Email Marketing,0.9,0.8,0,93.0,0,22.8,32.0,0,467.0,107.7,50296.0,48,4.4,0,,1,17.0,0,USA,Payoneer,No - Student
PK-FL-01547,2023,Q1,Karachi,Male,31.0,1,Master's,0,Fluent,1,Freelancer.com,Preferred Freelancer,Cybersecurity,Network Security,7.0,2.1,0,75.0,0,28.2,115.0,0,1886.0,259.1,488663.0,57,3.4,0,,1,30.0,0,UK,Payoneer + Bank Transfer,Yes
PK-FL-01548,2022,Q1,Bahawalpur,Male,31.0,0,Bachelor's,0,Fluent,0,Upwork,Expert-Vetted,Content Writing,Academic Writing,6.9,1.5,0,89.0,0,19.0,47.0,0,801.0,227.9,182548.0,368,4.9,0,99.0,0,29.0,0,Canada,JazzCash/Easypaisa,No - Student
PK-FL-01549,2020,Q4,Rawalpindi,Male,18.0,0,Intermediate/A-Levels,0,Conversational,0,Upwork,Rising Talent,Web Development,PHP/Laravel,4.5,0.5,0,61.0,0,37.2,59.0,0,1652.0,158.4,261677.0,41,4.9,0,83.0,0,25.0,0,UK,Wise,No - Student
PK-FL-01550,2022,Q3,Rawalpindi,Male,31.0,1,Bachelor's,0,Fluent,1,Upwork,Top Rated Plus,Web Development,Vue.js,7.6,7.6,0,95.0,0,43.5,144.0,0,5488.0,215.7,1183762.0,384,4.7,0,97.0,0,42.0,0,USA,Payoneer,No - Side Income
PK-FL-01551,2018,Q4,Gujranwala,Male,41.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,Pro Verified,Digital Marketing,Google Ads,1.1,2.4,0,88.0,0,31.0,98.0,0,2037.0,125.0,254625.0,370,5.0,0,,1,70.0,0,UK,Bank Transfer,No - Student
PK-FL-01552,2016,Q2,Karachi,Male,43.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 2,Accounting & Finance,Xero,1.5,1.8,0,87.0,0,14.9,162.0,0,2057.0,104.4,214751.0,63,3.6,0,,1,4.0,0,Canada,Payoneer + Skrill,Yes
PK-FL-01553,2015,Q1,Rahim Yar Khan,Male,44.0,0,Matric/O-Levels,0,Conversational,0,Upwork,Top Rated,Data Entry & Virtual Assistant,Data Entry,0.8,1.6,0,95.0,0,3.9,107.0,0,248.0,102.4,25395.0,56,4.8,0,91.0,0,51.0,0,Mixed,Payoneer + Wise,No - Side Income
PK-FL-01554,2019,Q3,Abbottabad,Male,30.0,0,PhD/MPhil,0,Fluent,0,Upwork,Top Rated,Mobile App Development,Xamarin,3.3,2.7,0,93.0,0,47.9,92.0,1,1425.0,144.5,205912.0,58,4.5,0,93.0,0,60.0,0,UK,Payoneer,No - Student
PK-FL-01555,2023,Q2,Karachi,Female,31.0,0,Bachelor's,0,Fluent,0,Fiverr,Pro Verified,Digital Marketing,Pinterest Marketing,5.2,5.5,0,96.0,0,35.9,110.0,0,2631.0,269.3,708528.0,637,4.9,0,,1,33.0,1,USA,Payoneer,Yes
PK-FL-01556,2025,Q1,Karachi,Male,20.0,0,Bachelor's,1,Native/Bilingual,0,Freelancer.com,New Member,Web Development,Vue.js,5.4,2.0,0,90.0,0,13.7,81.0,0,822.0,280.0,230160.0,4,3.6,0,,1,16.0,0,USA,Payoneer + Bank Transfer,Yes
